id,player_id,team_id,year,G,AB,H,2B,3B,HR,RBI,SB
55034,11739,130,1977,36,55,12,3,0,1,7,0
55035,11787,90,1977,26,50,3,1,0,0,0,0
55036,11805,4,1977,148,555,157,25,5,17,64,22
55037,11853,69,1977,153,543,125,22,1,23,82,1
55038,11857,93,1977,65,181,41,7,1,2,16,0
55039,11857,30,1977,11,18,6,0,0,0,1,0
55040,11858,130,1977,120,340,82,14,1,7,42,4
55041,11874,12,1977,150,585,148,16,2,27,99,2
55042,11876,52,1977,115,397,99,9,3,12,46,0
55043,11883,12,1977,37,0,0,0,0,0,0,0
55044,11900,90,1977,159,537,134,24,3,6,46,22
55045,11926,121,1977,43,122,32,5,1,4,20,9
55046,11926,103,1977,85,280,95,20,5,11,41,27
55047,11949,93,1977,3,0,0,0,0,0,0,0
55048,11978,103,1977,93,169,54,13,2,6,30,3
55049,11983,95,1977,4,0,0,0,0,0,0,0
55050,12007,81,1977,68,0,0,0,0,0,0,0
55051,12033,114,1977,141,478,134,21,0,28,86,3
55052,12106,85,1977,69,8,0,0,0,0,0,0
55053,12151,69,1977,3,0,0,0,0,0,0,0
55054,12164,114,1977,21,19,2,1,0,0,2,0
55055,12181,103,1977,45,10,4,0,0,0,1,0
55056,12182,12,1977,29,0,0,0,0,0,0,0
55057,12223,133,1977,95,274,54,4,3,3,22,2
55058,12252,95,1977,86,198,35,7,0,6,21,0
55059,12266,59,1977,46,9,0,0,0,0,0,0
55060,12267,115,1977,1,0,0,0,0,0,0,0
55061,12272,4,1977,3,1,0,0,0,0,0,0
55062,12310,115,1977,2,5,0,0,0,0,0,0
55063,12315,81,1977,63,136,31,7,1,5,19,0
55064,12357,69,1977,162,641,191,54,11,21,92,18
55065,12392,95,1977,26,0,0,0,0,0,0,0
55066,12392,115,1977,3,0,0,0,0,0,0,0
55067,12392,90,1977,1,2,0,0,0,0,0,0
55068,12436,85,1977,74,101,23,4,1,3,8,1
55069,12442,113,1977,8,3,0,0,0,0,0,0
55070,12455,46,1977,50,133,32,11,0,0,14,1
55071,12472,107,1977,70,81,16,3,0,0,4,0
55072,12534,4,1977,16,34,4,2,0,1,3,0
55073,12548,113,1977,17,3,0,0,0,0,0,0
55074,12548,121,1977,58,4,0,0,0,0,0,0
55075,12549,59,1977,97,269,50,9,6,0,16,2
55076,12564,115,1977,159,582,159,24,4,22,90,11
55077,12613,115,1977,86,242,53,10,0,2,21,3
55078,12625,90,1977,91,314,78,11,2,2,21,1
55079,12655,12,1977,12,0,0,0,0,0,0,0
55080,12655,30,1977,41,0,0,0,0,0,0,0
55081,12659,130,1977,17,6,2,0,0,0,1,3
55082,12704,12,1977,1,0,0,0,0,0,0,0
55083,12707,15,1977,86,189,48,9,3,0,24,11
55084,12754,90,1977,131,388,99,20,3,12,57,6
55085,12771,69,1977,43,0,0,0,0,0,0,0
55086,12782,114,1977,3,3,1,0,0,0,0,0
55087,12803,95,1977,3,0,0,0,0,0,0,0
55088,12815,95,1977,5,0,0,0,0,0,0,0
55089,12815,115,1977,9,0,0,0,0,0,0,0
55090,12820,31,1977,110,349,83,22,0,9,43,3
55091,12840,114,1977,64,3,0,0,0,0,0,0
55092,12854,52,1977,4,4,1,1,0,0,0,0
55093,12854,34,1977,1,2,1,0,0,0,0,1
55094,12877,72,1977,118,392,90,13,1,15,48,1
55095,12882,81,1977,152,570,159,28,3,25,83,8
55096,12883,30,1977,4,0,0,0,0,0,0,0
55097,12883,46,1977,33,0,0,0,0,0,0,0
55098,12893,115,1977,47,0,0,0,0,0,0,0
55099,12896,4,1977,136,544,156,31,1,20,68,1
55100,12904,114,1977,26,49,6,0,0,1,4,0
55101,12911,15,1977,17,40,12,2,0,2,7,0
55102,12936,30,1977,7,0,0,0,0,0,0,0
55103,12945,81,1977,138,375,93,15,6,5,45,1
55104,12948,31,1977,27,10,3,0,1,0,1,0
55105,12966,4,1977,112,361,94,9,3,5,34,4
55106,12980,115,1977,14,0,0,0,0,0,0,0
55107,12988,12,1977,77,233,57,8,2,13,44,0
55108,12992,31,1977,136,490,142,34,5,11,69,0
55109,12993,85,1977,65,74,15,4,1,1,9,0
55110,13038,107,1977,150,492,118,19,9,7,34,53
55111,13041,130,1977,18,0,0,0,0,0,0,0
55112,13054,42,1977,153,521,150,21,6,22,78,49
55113,13099,52,1977,7,0,0,0,0,0,0,0
55114,13100,103,1977,5,7,3,0,0,0,1,0
55115,13146,42,1977,22,38,7,1,0,1,2,0
55116,13165,72,1977,49,38,15,1,0,1,4,1
55117,13235,30,1977,78,271,73,13,2,3,21,1
55118,13241,121,1977,145,463,133,20,10,2,38,22
55119,13269,93,1977,149,595,183,28,5,18,100,5
55120,13275,31,1977,154,554,147,18,3,27,89,16
55121,13295,4,1977,18,76,24,8,1,2,14,0
55122,13323,15,1977,16,0,0,0,0,0,0,0
55123,13323,133,1977,19,0,0,0,0,0,0,0
55124,13336,42,1977,61,12,2,0,0,0,0,0
55125,13339,12,1977,160,611,173,29,2,27,88,0
55126,13346,95,1977,90,162,29,5,2,1,9,12
55127,13358,12,1977,120,118,27,6,0,0,7,1
55128,13398,90,1977,44,11,2,0,0,0,2,0
55129,13414,34,1977,7,23,6,1,0,1,4,0
55130,13502,69,1977,27,48,9,3,1,0,4,1
55131,13532,93,1977,158,589,150,23,4,37,107,2
55132,13567,95,1977,94,162,36,9,0,4,15,2
55133,13617,59,1977,44,50,7,0,0,0,2,0
55134,13619,4,1977,44,109,19,1,0,0,7,0
55135,13677,42,1977,8,15,1,0,0,0,0,0
55136,13677,30,1977,6,0,0,0,0,0,0,0
55137,13678,4,1977,62,82,23,3,0,3,9,1
55138,13694,34,1977,15,20,5,0,0,0,1,1
55139,13694,133,1977,24,63,11,0,1,0,1,1
55140,13695,34,1977,52,124,39,7,3,4,22,1
55141,13700,90,1977,7,16,4,1,0,0,0,0
55142,13701,42,1977,35,73,8,1,0,0,2,0
55143,13707,46,1977,133,440,119,23,6,2,37,26
55144,13709,95,1977,17,1,0,0,0,0,0,0
55145,13711,95,1977,56,184,48,3,3,1,9,17
55146,13724,84,1977,39,83,19,3,0,3,9,6
55147,13762,34,1977,1,1,0,0,0,0,0,0
55148,13766,72,1977,60,156,42,4,0,3,11,1
55149,13772,121,1977,9,9,1,0,0,0,1,0
55150,13847,4,1977,124,428,103,13,1,5,39,2
55151,13856,52,1977,132,450,118,24,2,21,61,9
55152,13904,107,1977,154,568,175,29,6,19,82,13
55153,13907,46,1977,7,22,7,0,1,0,3,0
55154,13980,31,1977,156,546,163,32,3,10,68,3
55155,14018,34,1977,144,564,159,27,8,11,84,4
55156,14087,69,1977,142,478,120,20,8,17,78,23
55157,14096,107,1977,104,311,82,14,3,7,38,7
55158,14118,113,1977,30,49,4,0,0,0,1,0
55159,14150,90,1977,3,0,0,0,0,0,0,0
55160,14157,4,1977,72,155,37,8,0,3,15,1
55161,14175,115,1977,24,0,0,0,0,0,0,0
55162,14175,107,1977,1,0,0,0,0,0,0,0
55163,14181,95,1977,145,501,154,28,8,21,75,42
55164,14208,12,1977,39,0,0,0,0,0,0,0
55165,14230,85,1977,13,43,10,2,1,0,4,1
55166,14254,107,1977,159,637,215,44,8,21,88,17
55167,14288,85,1977,123,402,99,19,2,11,46,2
55168,14289,52,1977,12,46,9,2,0,3,7,0
55169,14294,12,1977,3,0,0,0,0,0,0,0
55170,14316,72,1977,2,3,1,0,0,0,0,0
55171,14316,115,1977,4,13,5,0,0,0,2,0
55172,14327,69,1977,154,497,130,26,6,5,60,53
55173,14341,93,1977,10,0,0,0,0,0,0,0
55174,14359,69,1977,31,0,0,0,0,0,0,0
55175,14388,15,1977,29,0,0,0,0,0,0,0
55176,14399,84,1977,3,0,0,0,0,0,0,0
55177,14503,59,1977,41,13,0,0,0,0,0,0
55178,14554,93,1977,1,4,2,0,0,0,0,0
55179,14554,95,1977,115,373,86,14,5,2,23,1
55180,14570,85,1977,154,559,158,32,6,19,91,4
55181,14588,84,1977,10,24,7,0,2,0,0,0
55182,14601,130,1977,34,0,0,0,0,0,0,0
55183,14730,90,1977,38,86,18,2,1,1,3,0
55184,14730,121,1977,48,87,21,3,2,0,9,1
55185,14746,95,1977,148,419,84,12,3,2,22,1
55186,14815,93,1977,103,339,112,19,3,12,45,2
55187,14872,42,1977,51,117,16,5,0,1,7,1
55188,14879,4,1977,113,321,93,24,1,8,44,3
55189,14898,115,1977,25,0,0,0,0,0,0,0
55190,14908,130,1977,2,0,0,0,0,0,0,0
55191,14936,69,1977,106,342,100,23,6,2,33,1
55192,14946,69,1977,130,425,117,21,3,16,60,1
55193,14972,121,1977,5,7,0,0,0,0,0,0
55194,14986,72,1977,50,41,10,0,0,0,5,0
55195,15088,46,1977,78,219,63,10,2,2,32,2
55196,15099,59,1977,60,229,69,13,5,0,10,10
55197,15103,59,1977,6,15,1,0,0,0,0,0
55198,15124,130,1977,11,26,8,4,0,0,3,0
55199,15186,81,1977,93,221,48,14,1,3,13,0
55200,15206,121,1977,66,114,30,7,1,1,16,1
55201,15208,113,1977,52,170,46,8,3,5,27,0
55202,15208,133,1977,96,313,75,18,2,13,40,2
55203,15272,30,1977,25,13,1,0,0,0,0,1
55204,15305,84,1977,103,306,73,13,2,0,22,1
55205,15311,90,1977,136,513,156,22,7,5,27,33
55206,15313,93,1977,147,551,151,28,11,4,40,13
55207,15329,121,1977,34,72,10,5,0,0,3,0
55208,15345,72,1977,32,71,10,1,0,0,2,0
55209,15346,72,1977,25,1,0,0,0,0,0,0
55210,15395,84,1977,30,0,0,0,0,0,0,0
55211,15433,103,1977,60,18,2,1,0,0,2,0
55212,15499,121,1977,157,587,153,36,1,17,79,2
55213,15508,30,1977,154,575,145,19,10,4,44,41
55214,15519,31,1977,13,12,2,0,0,0,0,0
55215,15519,34,1977,8,0,0,0,0,0,0,0
55216,15534,113,1977,107,126,36,6,1,4,17,1
55217,15539,31,1977,69,11,0,0,0,0,0,0
55218,15540,31,1977,41,87,18,3,1,1,8,0
55219,15541,107,1977,35,70,12,2,0,0,6,0
55220,15574,115,1977,135,420,104,12,3,4,28,6
55221,15602,72,1977,32,78,18,3,0,3,12,0
55222,15613,15,1977,160,644,206,29,15,39,114,5
55223,15630,113,1977,146,525,152,16,11,5,32,56
55224,15636,59,1977,36,87,20,0,2,2,7,1
55225,15765,93,1977,138,565,184,18,5,12,69,22
55226,15808,52,1977,22,0,0,0,0,0,0,0
55227,15808,31,1977,17,17,1,0,0,0,1,0
55228,15809,113,1977,82,186,41,14,1,1,23,2
55229,15826,59,1977,19,27,2,0,0,0,2,0
55230,15846,107,1977,137,507,154,32,1,26,104,12
55231,15847,12,1977,24,47,7,2,0,1,4,0
55232,15853,4,1977,27,29,6,1,0,0,1,0
55233,15900,4,1977,93,264,67,10,0,1,24,1
55234,15914,52,1977,96,306,67,14,1,10,32,1
55235,15918,81,1977,42,0,0,0,0,0,0,0
55236,16003,85,1977,40,96,10,0,0,0,3,0
55237,16021,69,1977,64,156,39,9,1,0,10,1
55238,16054,81,1977,10,25,7,1,0,0,2,0
55239,16071,115,1977,58,0,0,0,0,0,0,0
55240,16085,133,1977,3,5,0,0,0,0,0,0
55241,16087,107,1977,30,70,13,1,0,0,5,1
55242,16100,90,1977,9,24,5,1,0,0,3,0
55243,16124,31,1977,56,82,18,2,1,1,9,0
55244,16139,42,1977,162,655,204,38,7,9,64,16
55245,16156,30,1977,14,0,0,0,0,0,0,0
55246,16210,4,1977,140,445,96,10,2,6,28,28
55247,16213,52,1977,28,0,0,0,0,0,0,0
55248,16227,30,1977,64,242,64,13,2,13,53,1
55249,16232,114,1977,11,15,3,0,0,0,0,0
55250,16232,12,1977,11,14,4,1,0,0,2,0
55251,16245,52,1977,14,0,0,0,0,0,0,0
55252,16278,72,1977,153,634,176,28,6,4,51,16
55253,16299,4,1977,25,45,12,1,1,1,3,0
55254,16326,30,1977,37,0,0,0,0,0,0,0
55255,16346,90,1977,4,0,0,0,0,0,0,0
55256,16347,114,1977,61,126,29,7,0,1,15,2
55257,16371,81,1977,53,154,25,2,0,2,12,1
55258,16403,59,1977,54,13,2,0,0,0,1,0
55259,16490,95,1977,152,571,157,17,5,6,58,2
55260,16538,42,1977,24,1,0,0,0,0,0,0
55261,16575,113,1977,56,20,3,0,0,0,2,0
55262,16597,113,1977,47,79,15,3,0,1,11,0
55263,16634,85,1977,6,6,2,0,0,0,1,0
55264,16709,103,1977,154,544,149,27,11,38,101,15
55265,16754,84,1977,52,0,0,0,0,0,0,0
55266,16761,121,1977,41,12,2,0,0,0,0,0
55267,16825,15,1977,157,584,157,26,5,33,95,1
55268,16829,133,1977,79,233,56,9,0,2,15,10
55269,16834,30,1977,12,0,0,0,0,0,0,0
55270,16837,95,1977,133,364,95,4,4,0,20,33
55271,16842,121,1977,95,292,85,16,3,3,41,13
55272,16846,52,1977,61,72,6,0,0,0,2,0
55273,16867,90,1977,13,31,5,0,0,0,4,0
55274,16867,42,1977,20,55,12,1,0,3,5,0
55275,16891,115,1977,40,0,0,0,0,0,0,0
55276,16918,31,1977,3,4,1,0,0,0,0,0
55277,16930,103,1977,2,2,1,0,0,0,0,0
55278,16941,84,1977,8,0,0,0,0,0,0,0
55279,16967,115,1977,14,37,8,1,1,1,3,1
55280,17069,81,1977,31,64,13,4,1,0,3,0
55281,17074,84,1977,5,0,0,0,0,0,0,0
55282,17142,113,1977,39,74,9,2,0,0,2,0
55283,17157,12,1977,67,69,13,3,0,1,4,3
55284,17193,113,1977,4,0,0,0,0,0,0,0
55285,17193,90,1977,25,1,0,0,0,0,0,0
55286,17240,121,1977,150,516,164,25,3,21,95,2
55287,17254,72,1977,29,23,4,0,0,0,1,1
55288,17257,30,1977,27,0,0,0,0,0,0,0
55289,17266,133,1977,13,0,0,0,0,0,0,0
55290,17273,12,1977,152,536,176,24,0,24,99,0
55291,17297,103,1977,152,519,146,20,3,4,47,8
55292,17299,12,1977,80,216,62,9,1,1,24,0
55293,17333,81,1977,32,0,0,0,0,0,0,0
55294,17363,84,1977,150,584,135,21,5,6,56,5
55295,17383,12,1977,109,367,79,12,2,5,29,3
55296,17479,130,1977,23,67,16,4,0,2,6,2
55297,17519,72,1977,148,488,150,27,4,32,87,7
55298,17534,115,1977,21,27,7,1,1,0,4,0
55299,17614,34,1977,130,460,129,20,3,25,67,2
55300,17621,30,1977,116,324,78,15,0,14,53,1
55301,17632,4,1977,18,31,4,0,0,0,1,0
55302,17647,81,1977,23,0,0,0,0,0,0,0
55303,17660,72,1977,45,4,1,0,0,0,0,0
55304,17675,42,1977,12,13,1,0,0,0,1,0
55305,17711,114,1977,6,17,3,1,0,0,0,0
55306,17711,85,1977,139,531,125,30,6,5,38,1
55307,17725,34,1977,128,470,116,16,1,18,69,1
55308,17737,59,1977,58,129,24,3,0,1,9,0
55309,17744,46,1977,32,95,22,2,0,3,11,0
55310,17746,113,1977,76,17,2,0,0,0,1,0
55311,17752,69,1977,37,0,0,0,0,0,0,0
55312,17784,34,1977,3,3,0,0,0,0,0,0
55313,17793,133,1977,72,291,75,11,6,2,28,5
55314,17798,90,1977,40,123,31,9,0,2,11,1
55315,17822,85,1977,47,47,9,0,0,1,5,0
55316,17830,15,1977,41,0,0,0,0,0,0,0
55317,17833,93,1977,48,46,12,0,0,1,7,1
55318,17837,52,1977,75,222,51,9,1,8,23,0
55319,17843,115,1977,133,454,125,24,1,27,90,0
55320,17851,107,1977,63,186,51,12,0,13,35,0
55321,17870,52,1977,158,623,173,34,3,22,101,1
55322,17879,90,1977,139,431,108,25,1,12,55,9
55323,17902,115,1977,151,556,144,26,5,13,67,3
55324,17925,107,1977,116,453,152,20,4,5,51,28
55325,17934,12,1977,1,0,0,0,0,0,0,0
55326,18003,34,1977,56,119,25,7,1,3,13,2
55327,18010,115,1977,105,297,80,11,1,8,32,0
55328,18049,34,1977,31,0,0,0,0,0,0,0
55329,18125,113,1977,8,3,1,0,0,0,0,0
55330,18244,42,1977,59,76,13,4,0,3,6,0
55331,18250,130,1977,149,453,132,20,3,6,65,2
55332,18271,113,1977,80,103,25,3,0,1,11,0
55333,18275,31,1977,62,20,3,0,0,0,0,0
55334,18278,72,1977,33,73,11,2,0,0,8,0
55335,18281,121,1977,14,1,0,0,0,0,0,0
55336,18295,90,1977,26,48,9,0,0,0,0,0
55337,18350,31,1977,74,205,39,7,0,5,15,0
55338,18354,52,1977,32,0,0,0,0,0,0,0
55339,18364,95,1977,51,144,32,3,0,6,19,0
55340,18386,121,1977,4,4,0,0,0,0,0,0
55341,18391,30,1977,31,0,0,0,0,0,0,0
55342,18443,107,1977,147,544,137,20,10,1,29,70
55343,18461,52,1977,19,0,0,0,0,0,0,0
55344,18524,107,1977,72,12,3,0,0,0,0,0
55345,18532,121,1977,153,621,200,19,18,8,79,28
55346,18534,113,1977,147,437,102,24,4,15,61,5
55347,18547,85,1977,13,1,0,0,0,0,0,0
55348,18548,84,1977,93,214,48,6,0,1,20,10
55349,18584,4,1977,17,1,0,0,0,0,0,0
55350,18618,81,1977,22,70,19,3,2,2,11,0
55351,18619,114,1977,148,506,135,13,10,8,44,15
55352,18628,114,1977,145,446,114,24,6,17,71,16
55353,18647,59,1977,4,0,0,0,0,0,0,0
55354,18648,115,1977,13,0,0,0,0,0,0,0
55355,18648,93,1977,3,0,0,0,0,0,0,0
55356,18673,52,1977,158,585,158,24,5,31,105,0
55357,18711,84,1977,37,0,0,0,0,0,0,0
55358,18713,46,1977,131,433,114,20,5,28,70,3
55359,18729,69,1977,4,0,0,0,0,0,0,0
55360,18738,15,1977,32,0,0,0,0,0,0,0
55361,18741,93,1977,49,0,0,0,0,0,0,0
55362,18792,90,1977,19,17,1,0,0,0,0,0
55363,18794,31,1977,20,1,0,0,0,0,0,0
55364,18798,103,1977,15,16,2,0,0,0,1,0
55365,18798,107,1977,49,74,15,4,0,2,9,1
55366,18818,113,1977,76,7,2,0,0,0,0,0
55367,18825,114,1977,4,0,0,0,0,0,0,0
55368,18845,42,1977,5,0,0,0,0,0,0,0
55369,18854,133,1977,91,266,64,7,3,5,26,1
55370,18855,90,1977,26,51,9,3,0,1,9,0
55371,18858,95,1977,4,0,0,0,0,0,0,0
55372,18858,93,1977,31,0,0,0,0,0,0,0
55373,18859,95,1977,41,0,0,0,0,0,0,0
55374,18863,30,1977,58,77,12,1,1,3,10,0
55375,18901,52,1977,19,43,8,0,0,0,0,0
55376,18907,81,1977,19,0,0,0,0,0,0,0
55377,18940,31,1977,152,504,141,18,5,7,57,3
55378,19014,113,1977,118,289,71,16,1,10,48,12
55379,19034,103,1977,12,11,1,0,0,0,1,0
55380,19034,85,1977,22,39,8,2,0,0,4,0
55381,19048,95,1977,96,294,72,11,1,5,26,3
55382,19050,121,1977,138,418,103,15,2,7,57,3
55383,19073,95,1977,12,0,0,0,0,0,0,0
55384,19073,130,1977,3,0,0,0,0,0,0,0
55385,19079,103,1977,14,3,0,0,0,0,1,0
55386,19079,121,1977,19,30,4,1,0,0,2,0
55387,19084,85,1977,113,289,79,14,1,12,40,2
55388,19110,121,1977,41,29,4,0,0,0,1,0
55389,19121,90,1977,108,279,73,12,1,8,35,0
55390,19152,113,1977,44,67,12,3,0,1,10,0
55391,19152,90,1977,42,83,11,1,0,1,3,0
55392,19155,85,1977,127,508,149,28,2,25,76,13
55393,19282,133,1977,120,360,92,19,3,16,62,4
55394,19309,30,1977,3,0,0,0,0,0,0,0
55395,19309,34,1977,6,0,0,0,0,0,0,0
55396,19316,52,1977,125,350,69,12,1,2,28,0
55397,19407,133,1977,53,0,0,0,0,0,0,0
55398,19409,103,1977,2,2,0,0,0,0,0,0
55399,19444,52,1977,22,48,7,0,1,1,3,0
55400,19457,46,1977,38,0,0,0,0,0,0,0
55401,19519,85,1977,11,2,0,0,0,0,0,0
55402,19519,30,1977,1,0,0,0,0,0,0,0
55403,19540,130,1977,5,0,0,0,0,0,0,0
55404,19547,59,1977,6,21,6,0,1,0,6,0
55405,19548,31,1977,56,80,20,3,0,2,8,0
55406,19554,72,1977,25,1,0,0,0,0,0,0
55407,19591,59,1977,13,21,4,0,0,0,1,0
55408,19654,85,1977,12,9,1,0,0,0,0,0
55409,19654,103,1977,3,0,0,0,0,0,0,0
55410,19666,130,1977,129,521,148,31,2,12,68,21
55411,19672,72,1977,10,19,7,0,0,0,1,1
55412,19673,69,1977,10,20,4,1,1,0,1,1
55413,19684,69,1977,55,119,39,5,3,2,21,2
55414,19700,59,1977,151,554,160,38,6,22,110,5
55415,19746,72,1977,5,0,0,0,0,0,0,0
55416,19779,113,1977,30,12,2,1,0,0,0,0
55417,19860,42,1977,10,23,4,0,0,2,4,0
55418,19914,115,1977,17,0,0,0,0,0,0,0
55419,19927,4,1977,4,4,1,0,0,0,1,0
55420,19932,52,1977,11,32,8,1,0,0,2,2
55421,19963,69,1977,152,474,116,21,5,5,50,23
55422,19972,85,1977,16,21,4,0,0,0,1,1
55423,19987,93,1977,143,519,139,25,2,14,52,18
55424,20000,114,1977,114,326,93,21,3,7,36,2
55425,20015,107,1977,5,4,0,0,0,0,0,0
55426,20016,133,1977,23,41,7,3,0,0,6,0
55427,20053,52,1977,20,0,0,0,0,0,0,0
55428,20055,34,1977,5,0,0,0,0,0,0,0
55429,20058,84,1977,73,171,42,1,1,1,13,10
55430,20105,114,1977,55,18,4,0,0,0,1,0
55431,20123,95,1977,100,348,84,13,0,13,38,2
55432,20158,95,1977,3,2,0,0,0,0,1,0
55433,20165,133,1977,43,0,0,0,0,0,0,0
55434,20197,15,1977,31,0,0,0,0,0,0,0
55435,20199,130,1977,152,541,155,28,6,9,62,28
55436,20286,69,1977,13,34,11,2,0,0,1,6
55437,20304,113,1977,157,615,169,29,7,25,92,16
55438,20341,15,1977,26,0,0,0,0,0,0,0
55439,20368,52,1977,53,164,45,8,1,9,25,0
55440,20372,81,1977,129,391,97,16,3,2,36,17
55441,20385,84,1977,8,25,6,1,0,0,6,0
55442,20446,133,1977,122,440,125,17,4,6,35,8
55443,20449,133,1977,60,227,49,9,1,0,17,5
55444,20466,34,1977,24,0,0,0,0,0,0,0
55445,20549,84,1977,144,532,139,22,3,10,79,2
55446,20554,93,1977,30,77,11,2,1,1,3,1
55447,20554,81,1977,36,117,23,3,1,0,10,3
55448,20578,15,1977,150,558,165,27,3,28,102,11
55449,20588,72,1977,125,387,99,21,2,16,55,1
55450,20662,121,1977,25,27,5,2,0,0,1,0
55451,20662,90,1977,70,182,46,11,1,0,11,1
55452,20681,81,1977,154,605,174,34,4,4,49,16
55453,20693,42,1977,12,22,3,0,0,0,0,0
55454,20693,90,1977,19,42,6,0,0,0,1,0
55455,20698,84,1977,34,0,0,0,0,0,0,0
55456,20722,69,1977,105,195,58,5,2,2,23,6
55457,20724,93,1977,25,65,21,3,0,3,10,0
55458,20766,34,1977,141,531,154,17,6,30,101,0
55459,4,30,1978,29,0,0,0,0,0,0,0
55460,15,115,1978,29,0,0,0,0,0,0,0
55461,87,84,1978,116,310,80,18,1,7,35,0
55462,96,95,1978,15,15,3,1,0,0,1,0
55463,167,133,1978,6,18,5,1,0,0,0,0
55464,198,130,1978,31,0,0,0,0,0,0,0
55465,199,95,1978,58,174,36,6,1,10,22,0
55466,199,46,1978,90,324,76,14,3,17,62,0
55467,203,107,1978,7,0,0,0,0,0,0,4
55468,277,113,1978,138,405,102,19,2,0,21,17
55469,287,130,1978,24,29,6,1,0,0,1,0
55470,292,59,1978,77,139,45,5,1,2,19,0
55471,296,93,1978,3,3,0,0,0,0,0,0
55472,296,95,1978,58,173,36,2,0,1,10,11
55473,387,30,1978,48,108,21,7,0,0,7,0
55474,399,12,1978,53,32,3,0,1,0,3,0
55475,430,114,1978,79,177,39,3,3,1,11,5
55476,439,59,1978,36,23,3,1,0,0,3,0
55477,509,95,1978,91,239,51,6,1,2,13,1
55478,543,52,1978,2,0,0,0,0,0,0,0
55479,558,133,1978,81,264,69,15,0,9,29,1
55480,562,113,1978,75,155,38,11,0,3,26,1
55481,570,4,1978,39,103,28,3,3,2,13,2
55482,584,85,1978,29,4,2,0,0,0,1,0
55483,599,42,1978,63,55,18,6,0,2,5,1
55484,603,81,1978,35,0,0,0,0,0,0,0
55485,606,133,1978,54,104,25,1,1,3,7,0
55486,679,115,1978,23,50,8,0,1,0,2,1
55487,688,85,1978,44,11,1,0,0,0,0,0
55488,695,15,1978,43,94,18,3,0,4,9,2
55489,713,133,1978,154,621,164,29,7,1,52,5
55490,719,42,1978,70,14,2,0,0,0,1,0
55491,729,113,1978,44,58,12,1,0,0,3,0
55492,733,72,1978,149,522,137,24,1,11,66,12
55493,754,52,1978,15,0,0,0,0,0,0,0
55494,777,59,1978,38,67,17,5,0,1,11,0
55495,802,81,1978,152,540,154,20,6,17,78,3
55496,818,34,1978,49,107,24,3,2,0,8,3
55497,820,59,1978,28,31,5,1,0,0,0,0
55498,863,130,1978,29,0,0,0,0,0,0,0
55499,874,30,1978,1,0,0,0,0,0,0,0
55500,948,34,1978,33,0,0,0,0,0,0,0
55501,953,114,1978,34,50,5,0,0,0,2,0
55502,1010,69,1978,2,2,0,0,0,0,0,0
55503,1063,34,1978,7,0,0,0,0,0,0,0
55504,1083,30,1978,158,591,151,26,0,34,99,22
55505,1090,4,1978,108,185,45,8,0,1,16,4
55506,1097,115,1978,10,11,2,0,0,0,0,0
55507,1123,93,1978,25,0,0,0,0,0,0,0
55508,1197,12,1978,135,348,74,13,0,0,16,6
55509,1215,46,1978,142,556,157,27,8,6,62,1
55510,1241,34,1978,54,68,13,0,0,2,5,1
55511,1248,4,1978,2,1,1,1,0,0,0,0
55512,1268,42,1978,120,393,102,17,1,23,73,4
55513,1272,4,1978,22,52,13,2,0,0,1,0
55514,1279,130,1978,127,473,123,17,3,11,50,10
55515,1309,90,1978,4,4,2,0,0,0,2,0
55516,1322,90,1978,5,3,0,0,0,0,0,0
55517,1344,59,1978,104,186,43,5,1,0,12,2
55518,1358,90,1978,30,5,1,0,0,0,0,0
55519,1366,115,1978,54,165,38,9,0,2,12,1
55520,1371,107,1978,56,135,28,2,0,6,14,3
55521,1405,113,1978,17,20,1,0,0,0,0,0
55522,1422,130,1978,90,248,55,12,0,6,30,1
55523,1437,107,1978,34,31,4,0,0,1,2,0
55524,1468,31,1978,120,343,88,15,1,4,50,0
55525,1478,52,1978,30,0,0,0,0,0,0,0
55526,1484,69,1978,40,0,0,0,0,0,0,0
55527,1542,31,1978,49,103,23,3,0,0,7,0
55528,1555,93,1978,75,125,22,5,0,2,13,1
55529,1586,46,1978,70,193,49,10,0,2,20,0
55530,1625,34,1978,61,156,36,7,0,5,22,0
55531,1639,114,1978,35,79,6,1,0,1,2,0
55532,1644,107,1978,37,85,11,2,0,0,11,0
55533,1653,115,1978,140,486,128,25,3,11,51,3
55534,1655,59,1978,54,154,41,8,0,3,15,0
55535,1677,4,1978,16,18,3,0,0,1,1,0
55536,1688,90,1978,107,214,48,7,1,4,15,3
55537,1689,103,1978,1,0,0,0,0,0,0,0
55538,1718,81,1978,2,0,0,0,0,0,0,0
55539,1721,34,1978,26,90,25,4,0,2,8,6
55540,1721,130,1978,130,475,126,15,4,29,82,37
55541,1730,42,1978,23,43,8,3,0,0,5,0
55542,1740,4,1978,117,304,73,11,3,1,16,12
55543,1755,103,1978,132,435,123,18,4,12,62,2
55544,1770,42,1978,62,11,2,0,0,0,1,0
55545,1780,84,1978,49,123,26,4,1,3,15,0
55546,1797,133,1978,136,568,147,25,5,5,42,6
55547,1801,34,1978,66,219,59,5,1,2,13,12
55548,1809,30,1978,147,568,168,24,4,5,71,15
55549,1839,4,1978,5,7,0,0,0,0,0,0
55550,1841,103,1978,156,654,192,31,5,3,43,27
55551,1851,15,1978,6,7,1,0,0,1,1,0
